"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @kodart_: Bro that injury won France the World Cup https://t.co/GkLr3eAY9B",FALSE,0,NA,2018-07-15 23:59:55,FALSE,NA,"1018646371446992896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ea_anchor",179,TRUE,FALSE,NA,NA
"@CybertronPC Thanks for this contest and the fun back and fourth. I really hope to win but whoever does gets an ama… https://t.co/thAAHwUeAw",FALSE,1,"CybertronPC",2018-07-15 23:59:55,TRUE,"1018581839034888194","1018646371421818880","40126414","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrewmitch34",0,FALSE,FALSE,NA,NA
"RT @amandadonnell14: France celebrates winning the World Cup with Riots Looting &amp; Riot Police Out In Force https://t.co/0U6I90EcFo",FALSE,0,NA,2018-07-15 23:59:55,FALSE,NA,"1018646371266650115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onedovealone",27,TRUE,FALSE,NA,NA
"RT @wallahi: griezmann celebrating with France after winning the World Cup https://t.co/2aZLd2mFfM",FALSE,0,NA,2018-07-15 23:59:55,FALSE,NA,"1018646370918588416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sshatoo",19168,TRUE,FALSE,NA,NA
"RT @DeanJonesBR: What an unbelievable World Cup that was.

If you know someone who does not like football, give them a hug. They are missin…",FALSE,0,NA,2018-07-15 23:59:55,FALSE,NA,"1018646370847264768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MFontes24",697,TRUE,FALSE,NA,NA
"RT @spectatorindex: World Cup Golden Ball winners:

1966: Bobby Charlton
1970: Pelé
1974: Johan Cruyff
1978: Mario Kempes
1982: Paolo Rossi…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646370486505474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","igor_mosc",3786,TRUE,FALSE,NA,NA
"RT @narendramodi: An excellent match!

Congratulations to France for winning the @FIFAWorldCup. They played wonderfully through the tournam…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646370218135552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwittSwapy",8363,TRUE,FALSE,NA,NA
"RT @Batalla_Epica: <U+0001F501> South Africa World Cup 2010
<U+2764> Russia World Cup 2018 https://t.co/X7mXVbfws7",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646370184564736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_pablobv",1341,TRUE,FALSE,NA,NA
"RT @Sport__WAGs: World Cup - we’ll miss you. <U+0001F60D> https://t.co/9u6wADF65g",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646369802727426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hafizuddin04",2402,TRUE,FALSE,NA,NA
"RT @brfootball: Best World Cup ever. https://t.co/kJTZ7BW0Km",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646369450393600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alimuqorrobiyn",10316,TRUE,FALSE,NA,NA
"RT @Squawka: Only three managers have won the World Cup as both a player and a manager:

1958 &amp; 1970: <U+0001F1E7><U+0001F1F7> Mario Zagallo
1974 &amp; 1990: <U+0001F1E9><U+0001F1EA> Fran…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646369358237696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MideAyoo",2322,TRUE,FALSE,NA,NA
"RT @MamunKhan41st: If this World cup was Game of Thrones, Which team would be which character:

1. Germany - Ned Stark: Nobody thought he w…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646369282609153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pgehtesgut",1865,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646368980697088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbdiGlasses",204723,TRUE,FALSE,NA,NA
"RT @HolyroodLiam: The most iconic image of the World Cup - France's Kylian Mbappé high fiving a member of Pussy Riot after she broke onto t…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646368729157632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottMCallahan",36547,TRUE,FALSE,NA,NA
"RT @Sporf: <U+0001F1EB><U+0001F1F7> @BenMendy23 Last 12 Months: 

<U+0001F3DF> Games: 7
<U+0001F3C6> Trophies: 3

<U+0001F947> Premier League
<U+0001F947> League Cup
<U+0001F947> World Cup

<U+0001F937><U+200D><U+2642><U+FE0F> A trophy every 2.5 ga…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646368657629184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Lebitumeur",2749,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646368607490050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","felenes1",204723,TRUE,FALSE,NA,NA
"RT @Squawka: Kylian Mbappé is the third youngest player to feature in a World Cup final and only the second teenager to score in one.

19-y…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646368284536833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaiedAIdris",751,TRUE,FALSE,NA,NA
"RT @__GarciaDiego: All of us now that the World Cup is over https://t.co/OayBeEAQyY",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646367206453250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chernlikechurn",1529,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646367110139904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iambrokus",204725,TRUE,FALSE,NA,NA
"RT @caIImbyourname: kylian mbappé was only 19 when he became a world cup champion https://t.co/Lsx7fTDuh0",FALSE,0,NA,2018-07-15 23:59:54,FALSE,NA,"1018646366783004672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slibledelice",16742,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:53,FALSE,NA,"1018646366267027456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brownmanmagic",204725,TRUE,FALSE,NA,NA
"RT @sakeuchi317: Anti-Kremlin protesters invade World Cup pitch | https://t.co/WFIvBJ1mUa https://t.co/jxeaT2neqv",FALSE,0,NA,2018-07-15 23:59:53,FALSE,NA,"1018646366124306432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kinoko2004",1,TRUE,FALSE,NA,NA
"RT @LifeOfKristy: Beyoncé is in Paris on Tour right now, France won World Cup. A coincidence I think not. https://t.co/XxuCEDbdvN",FALSE,0,NA,2018-07-15 23:59:53,FALSE,NA,"1018646366116044801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrhumbel",72,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:53,FALSE,NA,"1018646365860028416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snmng_",204725,TRUE,FALSE,NA,NA
"RT @NickyJamPR: So grateful to have performed at the World Cup closing ceremony with my brother J Balvin on my shirt <U+0001F64F><U+0001F64F> Listen to our song…",FALSE,0,NA,2018-07-15 23:59:53,FALSE,NA,"1018646365260386305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eriicka_12",491,TRUE,FALSE,NA,NA
"RT @peterdaou: Stark contrast by @jonathanvswan: 

""In the skies over Europe, Trump tweeted congratulations to Putin for hosting a 'truly g…",FALSE,0,NA,2018-07-15 23:59:53,FALSE,NA,"1018646364803256321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlaynasMother",242,TRUE,FALSE,NA,NA
"RT @pussyrrriot: NEWS FLASH! Just a few minutes ago four Pussy Riot members performed in the FIFA World Cup final match — ”Policeman enters…",FALSE,0,NA,2018-07-15 23:59:53,FALSE,NA,"1018646363922358272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rifuzuja",7611,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:53,FALSE,NA,"1018646363356254213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielaszav",204725,TRUE,FALSE,NA,NA
"RT @syaza_hamid_: Shakira's Waka Waka is still the best world cup song, ever.",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646362248712193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obscuredroses",12823,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646361951166467",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordanGilhespy8",204725,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646361829494784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Salarno11",204725,TRUE,FALSE,NA,NA
"BBC Sport - Mbappe: France World Cup star 'taking crown from Messi and Ronaldo' https://t.co/Hqqlt0pP2B",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646361137442816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Natsley1",0,FALSE,FALSE,NA,NA
"RT @morningpassages: Eris, Power has been played in FIFA World Cup final! Do you see how our hardwork is giving their results. This wouldn’…",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646361082695680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jdfluenza21_kim",2132,TRUE,FALSE,NA,NA
"RT @nowthisnews: Members of Pussy Riot interrupted the World Cup final — and right in front of Vladimir Putin https://t.co/X7nte5royj",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646361011466241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Lavandula",2530,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646360084680704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarbonisedPleb",204725,TRUE,FALSE,NA,NA
"RT @adellestripe: Mbappé high-fives Pussy Riot. World Cup highlight. https://t.co/CKnsRngZXg",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646359858204672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lyndsayva",11197,TRUE,FALSE,NA,NA
"So.. lahat ng chineer ko sa World Cup, talo <U+0001F612>

But whatta season. Congrats France!",FALSE,3,NA,2018-07-15 23:59:52,FALSE,NA,"1018646359631527936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moniquer12",0,FALSE,FALSE,NA,NA
"RT @syaza_hamid_: Shakira's Waka Waka is still the best world cup song, ever.",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646359165919234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ssfavf",12823,TRUE,FALSE,NA,NA
"RT @danny_mcfly_: Imagine being 19, wearing off white and play the biggest role in the World Cup finals",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646359161954304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elguevara14",3,TRUE,FALSE,NA,NA
"RT @SaoSasha: How it’s playing in Russia: “Putin comes to Helsinki after a stellar World Cup, with strong cards to play on Syria, and growi…",FALSE,0,NA,2018-07-15 23:59:52,FALSE,NA,"1018646358578741248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robneyer",126,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646358146727936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaiserthizzy",204725,TRUE,FALSE,NA,NA
"RT @Troll__Footbal: How many Liverpool players won the World Cup?

 https://t.co/6UKHYTYx2B",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646357853106176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaevennn",4585,TRUE,FALSE,NA,NA
"RT @caIImbyourname: kylian mbappé was only 19 when he became a world cup champion https://t.co/Lsx7fTDuh0",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646357672898571",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elccdie",16742,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646357559701504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vierra_Gc",204725,TRUE,FALSE,NA,NA
"""France lift second World Cup after classic final"" - https://t.co/vQYEBw1SBU",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646357353959424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cestleiden",0,FALSE,FALSE,NA,NA
"RT @V_of_Europe: France's World Cup win shows us that a successful football team doesn't mean a successful society https://t.co/ImD1NT8gBO",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646356787892224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","orfeas87",5194,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646356209078274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","McshaneRachel",204725,TRUE,FALSE,NA,NA
"RT @Sport__WAGs: World Cup - we’ll miss you. <U+0001F60D> https://t.co/9u6wADF65g",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646355449802752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_naimjamaluddin",2402,TRUE,FALSE,NA,NA
"RT @theSNP: <U+0001F3C6> Scotland may have missed out on going to the World Cup this year but there are plenty of other ways we're leading the world.…",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646355269570561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moltomacster",284,TRUE,FALSE,NA,NA
"RT @TheDukeofKL: Separuh mati ahli-ahli UMNO berkorban mintak derma bagi cukupkan wang tabung sebanyak RM500,000 sebab nak tolong Najib bay…",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646354669654016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BayuLindo",13053,TRUE,FALSE,NA,NA
"RT @NBCNews: French President Emmanuel Macron reacts during the final match between France and Croatia. 

See more photos from the World Cu…",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646354485174272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","macbeestje",440,TRUE,FALSE,NA,NA
"RT @UtdByron: Pogba and his father with the World Cup trophy. https://t.co/u4uhoElX24",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646354422353920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robinso02106963",19143,TRUE,FALSE,NA,NA
"RT @JackPittBrooke: Defeat for Ivan Perisic but maybe immortality with a classic World Cup final goal. My piece on a heroic player who gave…",FALSE,0,NA,2018-07-15 23:59:51,FALSE,NA,"1018646354199969792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaiserieB",155,TRUE,FALSE,NA,NA
"RT @UtdByron: Pogba and his father with the World Cup trophy. https://t.co/u4uhoElX24",FALSE,0,NA,2018-07-15 23:59:50,FALSE,NA,"1018646353965142018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cllmecutie",19143,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:59:50,FALSE,NA,"1018646353658802177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhmmdzaqwan",204725,TRUE,FALSE,NA,NA
"RT @kapsology: 50 <U+0932><U+093E><U+0916> <U+0906><U+092C><U+093E><U+0926><U+0940> <U+0935><U+093E><U+0932><U+093E> <U+0926><U+0947><U+0936> <U+0915><U+094D><U+0930><U+094B><U+090F><U+0936><U+093F><U+092F><U+093E> <U+0916><U+0947><U+0932><U+0947><U+0917><U+093E> <U+092B><U+0941><U+091F><U+092C><U+0949><U+0932> <U+0935><U+0930><U+094D><U+0932><U+094D><U+200D><U+0921> <U+0915><U+092A> <U+0914><U+0930> <U+0939><U+092E> <U+0916><U+0947><U+0932> <U+0930><U+0939><U+0947> <U+0939><U+093F><U+0902><U+0926><U+0942>-<U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928>: <U+0939><U+0930><U+092D><U+091C><U+0928> 
https://t.co/q2suAMavJC",FALSE,0,NA,2018-07-15 23:59:50,FALSE,NA,"1018646353629544455",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumar69781989",785,TRUE,FALSE,NA,NA
